"id","cve_id","source_identifier","published","last_modified","vuln_status","description","cvss_score_v3","cvss_vector_v3","cvss_score_v2","cvss_vector_v2","weaknesses","configurations","references","analyzed"
"506911","CVE-2024-5274","chrome-cve-admin@google.com","2024-05-28 16:15:10.443+01","2024-06-10 18:16:34.257+01","Modified","Type Confusion in V8 in Google Chrome prior to 125.0.6422.112 allowed a remote attacker to execute arbitrary code inside a sandbox via a crafted HTML page. (Chromium security severity: High)","8.80","CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","0.00","","[{""source"": ""nvd@nist.gov"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-843""}]}]","[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:google:chrome:*:*:*:*:*:*:*:*"", ""versionEndExcluding"": ""125.0.6422.112"", ""matchCriteriaId"": ""367C0D69-5346-4A2B-8BB2-38C50C0EB07F""}]}]}]","[{""url"": ""https://chromereleases.googleblog.com/2024/05/stable-channel-update-for-desktop_23.html"", ""source"": ""chrome-cve-admin@google.com"", ""tags"": [""Vendor Advisory""]}, {""url"": ""https://issues.chromium.org/issues/341663589"", ""source"": ""chrome-cve-admin@google.com"", ""tags"": [""Permissions Required""]}, {""url"": ""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/AVC3FNI7HZLVSRIFBVUSBHI233DZYBKP/"", ""source"": ""chrome-cve-admin@google.com""}, {""url"": ""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/T6IBUYVPD4MIFQNNYBGAPI5MOECWXXOB/"", ""source"": ""chrome-cve-admin@google.com""}]",False
"506912","CVE-2024-21785","talos-cna@cisco.com","2024-05-28 17:15:12.073+01","2024-06-10 18:16:18.643+01","Awaiting Analysis","A leftover debug code vulnerability exists in the Telnet Diagnostic Interface functionality of AutomationDirect P3-550E 1.2.10.9. A specially crafted series of network requests can lead to unauthorized access. An attacker can send a sequence of requests to trigger this vulnerability.","9.80","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","0.00","","[{""source"": ""talos-cna@cisco.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-489""}]}]","[]","[{""url"": ""https://community.automationdirect.com/s/internal-database-security-advisory/a4GPE0000003yaj2AA/sa00038"", ""source"": ""talos-cna@cisco.com""}, {""url"": ""https://talosintelligence.com/vulnerability_reports/TALOS-2024-1942"", ""source"": ""talos-cna@cisco.com""}, {""url"": ""https://www.talosintelligence.com/vulnerability_reports/TALOS-2024-1942"", ""source"": ""talos-cna@cisco.com""}]",False
"506913","CVE-2024-22187","talos-cna@cisco.com","2024-05-28 17:15:12.33+01","2024-06-10 19:15:25.66+01","Awaiting Analysis","A write-what-where vulnerability exists in the Programming Software Connection Remote Memory Diagnostics functionality of AutomationDirect P3-550E 1.2.10.9. A specially crafted network packet can lead to an arbitrary write. An attacker can send an unauthenticated packet to trigger this vulnerability.","9.10","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H","0.00","","[{""source"": ""talos-cna@cisco.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-284""}]}]","[]","[{""url"": ""https://community.automationdirect.com/s/internal-database-security-advisory/a4GPE0000003yXV2AY/sa00036"", ""source"": ""talos-cna@cisco.com""}, {""url"": ""https://talosintelligence.com/vulnerability_reports/TALOS-2024-1940"", ""source"": ""talos-cna@cisco.com""}, {""url"": ""https://www.talosintelligence.com/vulnerability_reports/TALOS-2024-1940"", ""source"": ""talos-cna@cisco.com""}]",False
"506914","CVE-2024-22590","cve@mitre.org","2024-05-28 17:15:12.573+01","2024-05-28 18:11:55.903+01","Awaiting Analysis","The TLS engine in Kwik commit 745fd4e2 does not track the current state of the connection. This vulnerability can allow Client Hello messages to be overwritten at any time, including after a connection has been established.","0.00","","0.00","","[]","[]","[{""url"": ""https://gist.github.com/QUICTester/ea3eb2ac736bb63e47c654e14e3ec556"", ""source"": ""cve@mitre.org""}]",False
"506915","CVE-2024-23315","talos-cna@cisco.com","2024-05-28 17:15:12.663+01","2024-06-10 19:15:26.18+01","Awaiting Analysis","A read-what-where vulnerability exists in the Programming Software Connection IMM 01A1 Memory Read functionality of AutomationDirect P3-550E 1.2.10.9. A specially crafted network packet can lead to a disclosure of sensitive information. An attacker can send an unauthenticated packet to trigger this vulnerability.","7.50","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N","0.00","","[{""source"": ""talos-cna@cisco.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-284""}]}]","[]","[{""url"": ""https://community.automationdirect.com/s/internal-database-security-advisory/a4GPE0000003yZ72AI/sa00037"", ""source"": ""talos-cna@cisco.com""}, {""url"": ""https://talosintelligence.com/vulnerability_reports/TALOS-2024-1941"", ""source"": ""talos-cna@cisco.com""}, {""url"": ""https://www.talosintelligence.com/vulnerability_reports/TALOS-2024-1941"", ""source"": ""talos-cna@cisco.com""}]",False
"506916","CVE-2024-23601","talos-cna@cisco.com","2024-05-28 17:15:12.917+01","2024-06-10 17:15:11.993+01","Awaiting Analysis","A code injection vulnerability exists in the scan_lib.bin functionality of AutomationDirect P3-550E 1.2.10.9. A specially crafted scan_lib.bin can lead to arbitrary code execution. An attacker can provide a malicious file to trigger this vulnerability.","9.80","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","0.00","","[{""source"": ""talos-cna@cisco.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-345""}]}]","[]","[{""url"": ""https://community.automationdirect.com/s/internal-database-security-advisory/a4GPE0000003ycL2AQ/sa00039"", ""source"": ""talos-cna@cisco.com""}, {""url"": ""https://talosintelligence.com/vulnerability_reports/TALOS-2024-1943"", ""source"": ""talos-cna@cisco.com""}, {""url"": ""https://www.talosintelligence.com/vulnerability_reports/TALOS-2024-1943"", ""source"": ""talos-cna@cisco.com""}]",False
"506917","CVE-2024-24851","talos-cna@cisco.com","2024-05-28 17:15:13.15+01","2024-06-10 18:16:20.61+01","Awaiting Analysis","A heap-based buffer overflow vulnerability exists in the Programming Software Connection FiBurn functionality of AutomationDirect P3-550E 1.2.10.9. A specially crafted network packet can lead to a buffer overflow. An attacker can send an unauthenticated packet to trigger this vulnerability.","7.50","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H","0.00","","[{""source"": ""talos-cna@cisco.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-805""}]}]","[]","[{""url"": ""https://community.automationdirect.com/s/internal-database-security-advisory/a4GPE0000003y1F2AQ/sa00025"", ""source"": ""talos-cna@cisco.com""}, {""url"": ""https://talosintelligence.com/vulnerability_reports/TALOS-2024-1936"", ""source"": ""talos-cna@cisco.com""}, {""url"": ""https://www.talosintelligence.com/vulnerability_reports/TALOS-2024-1936"", ""source"": ""talos-cna@cisco.com""}]",False
"506918","CVE-2024-24946","talos-cna@cisco.com","2024-05-28 17:15:13.383+01","2024-06-10 19:15:27.063+01","Awaiting Analysis","A heap-based buffer overflow vulnerability exists in the Programming Software Connection CurrDir functionality of AutomationDirect P3-550E 1.2.10.9. A specially crafted network packet can lead to denial of service. An attacker can send an unauthenticated packet to trigger these vulnerability.This CVE tracks the heap corruption that occurs at offset `0xb686c` of version 1.2.10.9 of the P3-550E firmware, which occurs when a call to `memset` relies on an attacker-controlled length value and corrupts any trailing heap allocations.","8.20","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H","0.00","","[{""source"": ""talos-cna@cisco.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-787""}]}]","[]","[{""url"": ""https://talosintelligence.com/vulnerability_reports/TALOS-2024-1937"", ""source"": ""talos-cna@cisco.com""}, {""url"": ""https://www.talosintelligence.com/vulnerability_reports/TALOS-2024-1937"", ""source"": ""talos-cna@cisco.com""}]",False
"506919","CVE-2024-24947","talos-cna@cisco.com","2024-05-28 17:15:13.65+01","2024-06-10 19:15:27.153+01","Awaiting Analysis","A heap-based buffer overflow vulnerability exists in the Programming Software Connection CurrDir functionality of AutomationDirect P3-550E 1.2.10.9. A specially crafted network packet can lead to denial of service. An attacker can send an unauthenticated packet to trigger these vulnerability.This CVE tracks the heap corruption that occurs at offset `0xb68c4` of version 1.2.10.9 of the P3-550E firmware, which occurs when a call to `memset` relies on an attacker-controlled length value and corrupts any trailing heap allocations.","8.20","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H","0.00","","[{""source"": ""talos-cna@cisco.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-787""}]}]","[]","[{""url"": ""https://talosintelligence.com/vulnerability_reports/TALOS-2024-1937"", ""source"": ""talos-cna@cisco.com""}, {""url"": ""https://www.talosintelligence.com/vulnerability_reports/TALOS-2024-1937"", ""source"": ""talos-cna@cisco.com""}]",False
"506920","CVE-2024-24954","talos-cna@cisco.com","2024-05-28 17:15:13.88+01","2024-06-10 18:16:20.733+01","Awaiting Analysis","Several out-of-bounds write vulnerabilities exist in the Programming Software Connection FileSystem API functionality of AutomationDirect P3-550E 1.2.10.9. Specially crafted network packets can lead to heap-based memory corruption. An attacker can send malicious packets to trigger these vulnerabilities.This CVE tracks the arbitrary null-byte write vulnerability located in firmware 1.2.10.9 of the P3-550E at offset `0xb69c8`.","8.20","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H","0.00","","[{""source"": ""talos-cna@cisco.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-787""}]}]","[]","[{""url"": ""https://talosintelligence.com/vulnerability_reports/TALOS-2024-1938"", ""source"": ""talos-cna@cisco.com""}, {""url"": ""https://www.talosintelligence.com/vulnerability_reports/TALOS-2024-1938"", ""source"": ""talos-cna@cisco.com""}]",False
"506921","CVE-2024-24955","talos-cna@cisco.com","2024-05-28 17:15:14.107+01","2024-06-10 18:16:20.843+01","Awaiting Analysis","Several out-of-bounds write vulnerabilities exist in the Programming Software Connection FileSystem API functionality of AutomationDirect P3-550E 1.2.10.9. Specially crafted network packets can lead to heap-based memory corruption. An attacker can send malicious packets to trigger these vulnerabilities.This CVE tracks the arbitrary null-byte write vulnerability located in firmware 1.2.10.9 of the P3-550E at offset `0xb69fc`.","8.20","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H","0.00","","[{""source"": ""talos-cna@cisco.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-787""}]}]","[]","[{""url"": ""https://talosintelligence.com/vulnerability_reports/TALOS-2024-1938"", ""source"": ""talos-cna@cisco.com""}, {""url"": ""https://www.talosintelligence.com/vulnerability_reports/TALOS-2024-1938"", ""source"": ""talos-cna@cisco.com""}]",False
"506922","CVE-2024-24956","talos-cna@cisco.com","2024-05-28 17:15:14.32+01","2024-06-10 18:16:20.953+01","Awaiting Analysis","Several out-of-bounds write vulnerabilities exist in the Programming Software Connection FileSystem API functionality of AutomationDirect P3-550E 1.2.10.9. Specially crafted network packets can lead to heap-based memory corruption. An attacker can send malicious packets to trigger these vulnerabilities.This CVE tracks the arbitrary null-byte write vulnerability located in firmware 1.2.10.9 of the P3-550E at offset `0xb6a38`.","8.20","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H","0.00","","[{""source"": ""talos-cna@cisco.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-787""}]}]","[]","[{""url"": ""https://talosintelligence.com/vulnerability_reports/TALOS-2024-1938"", ""source"": ""talos-cna@cisco.com""}, {""url"": ""https://www.talosintelligence.com/vulnerability_reports/TALOS-2024-1938"", ""source"": ""talos-cna@cisco.com""}]",False
"506923","CVE-2024-24957","talos-cna@cisco.com","2024-05-28 17:15:14.543+01","2024-06-10 18:16:21.07+01","Awaiting Analysis","Several out-of-bounds write vulnerabilities exist in the Programming Software Connection FileSystem API functionality of AutomationDirect P3-550E 1.2.10.9. Specially crafted network packets can lead to heap-based memory corruption. An attacker can send malicious packets to trigger these vulnerabilities.This CVE tracks the arbitrary null-byte write vulnerability located in firmware 1.2.10.9 of the P3-550E at offset `0xb6aa4`.","8.20","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H","0.00","","[{""source"": ""talos-cna@cisco.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-787""}]}]","[]","[{""url"": ""https://talosintelligence.com/vulnerability_reports/TALOS-2024-1938"", ""source"": ""talos-cna@cisco.com""}, {""url"": ""https://www.talosintelligence.com/vulnerability_reports/TALOS-2024-1938"", ""source"": ""talos-cna@cisco.com""}]",False
"506924","CVE-2024-24958","talos-cna@cisco.com","2024-05-28 17:15:14.77+01","2024-06-10 18:16:21.177+01","Awaiting Analysis","Several out-of-bounds write vulnerabilities exist in the Programming Software Connection FileSystem API functionality of AutomationDirect P3-550E 1.2.10.9. Specially crafted network packets can lead to heap-based memory corruption. An attacker can send malicious packets to trigger these vulnerabilities.This CVE tracks the arbitrary null-byte write vulnerability located in firmware 1.2.10.9 of the P3-550E at offset `0xb6bdc`.","8.20","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H","0.00","","[{""source"": ""talos-cna@cisco.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-787""}]}]","[]","[{""url"": ""https://talosintelligence.com/vulnerability_reports/TALOS-2024-1938"", ""source"": ""talos-cna@cisco.com""}, {""url"": ""https://www.talosintelligence.com/vulnerability_reports/TALOS-2024-1938"", ""source"": ""talos-cna@cisco.com""}]",False
"506925","CVE-2024-24959","talos-cna@cisco.com","2024-05-28 17:15:14.997+01","2024-06-10 18:16:21.28+01","Awaiting Analysis","Several out-of-bounds write vulnerabilities exist in the Programming Software Connection FileSystem API functionality of AutomationDirect P3-550E 1.2.10.9. Specially crafted network packets can lead to heap-based memory corruption. An attacker can send malicious packets to trigger these vulnerabilities.This CVE tracks the arbitrary null-byte write vulnerability located in firmware 1.2.10.9 of the P3-550E at offset `0xb6c18`.","8.20","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H","0.00","","[{""source"": ""talos-cna@cisco.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-787""}]}]","[]","[{""url"": ""https://talosintelligence.com/vulnerability_reports/TALOS-2024-1938"", ""source"": ""talos-cna@cisco.com""}, {""url"": ""https://www.talosintelligence.com/vulnerability_reports/TALOS-2024-1938"", ""source"": ""talos-cna@cisco.com""}]",False
"506926","CVE-2024-24962","talos-cna@cisco.com","2024-05-28 17:15:15.213+01","2024-06-10 18:16:21.383+01","Awaiting Analysis","A stack-based buffer overflow vulnerability exists in the Programming Software Connection FileSelect functionality of AutomationDirect P3-550E 1.2.10.9. A specially crafted network packet can lead to stack-based buffer overflow. An attacker can send an unauthenticated packet to trigger this vulnerability.This CVE tracks the stack-based buffer overflow that occurs at offset `0xb6e98` of v1.2.10.9 of the P3-550E firmware.","9.80","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","0.00","","[{""source"": ""talos-cna@cisco.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-121""}]}]","[]","[{""url"": ""https://talosintelligence.com/vulnerability_reports/TALOS-2024-1939"", ""source"": ""talos-cna@cisco.com""}, {""url"": ""https://www.talosintelligence.com/vulnerability_reports/TALOS-2024-1939"", ""source"": ""talos-cna@cisco.com""}]",False
"506927","CVE-2024-24963","talos-cna@cisco.com","2024-05-28 17:15:15.45+01","2024-06-10 18:16:21.503+01","Awaiting Analysis","A stack-based buffer overflow vulnerability exists in the Programming Software Connection FileSelect functionality of AutomationDirect P3-550E 1.2.10.9. A specially crafted network packet can lead to stack-based buffer overflow. An attacker can send an unauthenticated packet to trigger this vulnerability.This CVE tracks the stack-based buffer overflow that occurs at offset `0xb6e84` of v1.2.10.9 of the P3-550E firmware.","9.80","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","0.00","","[{""source"": ""talos-cna@cisco.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-121""}]}]","[]","[{""url"": ""https://talosintelligence.com/vulnerability_reports/TALOS-2024-1939"", ""source"": ""talos-cna@cisco.com""}, {""url"": ""https://www.talosintelligence.com/vulnerability_reports/TALOS-2024-1939"", ""source"": ""talos-cna@cisco.com""}]",False
"506928","CVE-2024-30212","dc3f6da9-85b5-4a73-84a2-2ec90b40fca5","2024-05-28 17:15:15.673+01","2024-06-11 13:15:14.847+01","Awaiting Analysis","If a SCSI READ(10) command is initiated via USB using the largest LBA 
(0xFFFFFFFF) with it's default block size of 512 and a count of 1,

the first 512 byte of the 0x80000000 memory area is returned to the 
user. If the block count is increased, the full RAM can be exposed.

The same method works to write to this memory area. If RAM contains 
pointers, those can be - depending on the application - overwritten to

return data from any other offset including Progam and Boot Flash.","0.00","","0.00","","[{""source"": ""dc3f6da9-85b5-4a73-84a2-2ec90b40fca5"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-190""}]}]","[]","[{""url"": ""https://github.com/Fehr-GmbH/blackleak"", ""source"": ""dc3f6da9-85b5-4a73-84a2-2ec90b40fca5""}, {""url"": ""https://github.com/Microchip-MPLAB-Harmony/core/blob/master/release_notes.md"", ""source"": ""dc3f6da9-85b5-4a73-84a2-2ec90b40fca5""}, {""url"": ""https://github.com/Microchip-MPLAB-Harmony/core/commit/d4608a4f1a140bd899cd4337cdbfb343a4339216"", ""source"": ""dc3f6da9-85b5-4a73-84a2-2ec90b40fca5""}]",False
"506929","CVE-2024-33799","cve@mitre.org","2024-05-28 17:15:15.937+01","2024-05-28 18:11:47.007+01","Awaiting Analysis","A SQL injection vulnerability in /model/get_teacher.php in campcodes Complete Web-Based School Management System 1.0 allows an attacker to execute arbitrary SQL commands via the id parameter.","0.00","","0.00","","[]","[]","[{""url"": ""https://github.com/E1CHO/cve_hub/blob/main/Complete%20Web-Based%20School%20Management%20System/Complete%20Web-Based%20School%20Management%20System%20-%20vuln%2018.pdf"", ""source"": ""cve@mitre.org""}]",False
"506930","CVE-2024-33800","cve@mitre.org","2024-05-28 17:15:16.01+01","2024-05-28 18:11:47.007+01","Awaiting Analysis","A SQL injection vulnerability in /model/get_student1.php in campcodes Complete Web-Based School Management System 1.0 allows an attacker to execute arbitrary SQL commands via the index parameter.","0.00","","0.00","","[]","[]","[{""url"": ""https://github.com/E1CHO/cve_hub/blob/main/Complete%20Web-Based%20School%20Management%20System/Complete%20Web-Based%20School%20Management%20System%20-%20vuln%2015.pdf"", ""source"": ""cve@mitre.org""}]",False
"506931","CVE-2024-33801","cve@mitre.org","2024-05-28 17:15:16.077+01","2024-05-28 18:11:47.007+01","Awaiting Analysis","A SQL injection vulnerability in /model/get_subject_routing.php in campcodes Complete Web-Based School Management System 1.0 allows an attacker to execute arbitrary SQL commands via the id parameter.","0.00","","0.00","","[]","[]","[{""url"": ""https://github.com/E1CHO/cve_hub/blob/main/Complete%20Web-Based%20School%20Management%20System/Complete%20Web-Based%20School%20Management%20System%20-%20vuln%2017.pdf"", ""source"": ""cve@mitre.org""}]",False
"506932","CVE-2024-33802","cve@mitre.org","2024-05-28 17:15:16.347+01","2024-05-28 18:11:47.007+01","Awaiting Analysis","A SQL injection vulnerability in /model/get_student_subject.php in campcodes Complete Web-Based School Management System 1.0 allows an attacker to execute arbitrary SQL commands via the index parameter.","0.00","","0.00","","[]","[]","[{""url"": ""https://github.com/E1CHO/cve_hub/blob/main/Complete%20Web-Based%20School%20Management%20System/Complete%20Web-Based%20School%20Management%20System%20-%20vuln%2014.pdf"", ""source"": ""cve@mitre.org""}]",False
"506933","CVE-2024-33803","cve@mitre.org","2024-05-28 17:15:16.413+01","2024-05-28 18:11:47.007+01","Awaiting Analysis","A SQL injection vulnerability in /model/get_exam.php in campcodes Complete Web-Based School Management System 1.0 allows an attacker to execute arbitrary SQL commands via the id parameter.","0.00","","0.00","","[]","[]","[{""url"": ""https://github.com/E1CHO/cve_hub/blob/main/Complete%20Web-Based%20School%20Management%20System/Complete%20Web-Based%20School%20Management%20System%20-%20vuln%2011.pdf"", ""source"": ""cve@mitre.org""}]",False
"506934","CVE-2024-33804","cve@mitre.org","2024-05-28 17:15:16.48+01","2024-05-28 18:11:47.007+01","Awaiting Analysis","A SQL injection vulnerability in /model/get_subject.php in campcodes Complete Web-Based School Management System 1.0 allows an attacker to execute arbitrary SQL commands via the id parameter.","0.00","","0.00","","[]","[]","[{""url"": ""https://github.com/E1CHO/cve_hub/blob/main/Complete%20Web-Based%20School%20Management%20System/Complete%20Web-Based%20School%20Management%20System%20-%20vuln%2016.pdf"", ""source"": ""cve@mitre.org""}]",False
"506935","CVE-2024-33805","cve@mitre.org","2024-05-28 17:15:16.547+01","2024-05-28 18:11:47.007+01","Awaiting Analysis","A SQL injection vulnerability in /model/get_student.php in campcodes Complete Web-Based School Management System 1.0 allows an attacker to execute arbitrary SQL commands via the id parameter.","0.00","","0.00","","[]","[]","[{""url"": ""https://github.com/E1CHO/cve_hub/blob/main/Complete%20Web-Based%20School%20Management%20System/Complete%20Web-Based%20School%20Management%20System%20-%20vuln%2013.pdf"", ""source"": ""cve@mitre.org""}]",False
"506936","CVE-2024-33806","cve@mitre.org","2024-05-28 17:15:16.62+01","2024-05-28 18:11:47.007+01","Awaiting Analysis","A SQL injection vulnerability in /model/get_grade.php in campcodes Complete Web-Based School Management System 1.0 allows an attacker to execute arbitrary SQL commands via the id parameter.","0.00","","0.00","","[]","[]","[{""url"": ""https://github.com/E1CHO/cve_hub/blob/main/Complete%20Web-Based%20School%20Management%20System/Complete%20Web-Based%20School%20Management%20System%20-%20vuln%2012.pdf"", ""source"": ""cve@mitre.org""}]",False
"506937","CVE-2024-33807","cve@mitre.org","2024-05-28 17:15:16.69+01","2024-05-28 18:11:47.007+01","Awaiting Analysis","A SQL injection vulnerability in /model/get_teacher_timetable.php in campcodes Complete Web-Based School Management System 1.0 allows an attacker to execute arbitrary SQL commands via the grade parameter.","0.00","","0.00","","[]","[]","[{""url"": ""https://github.com/E1CHO/cve_hub/blob/main/Complete%20Web-Based%20School%20Management%20System/Complete%20Web-Based%20School%20Management%20System%20-%20vuln%2019.pdf"", ""source"": ""cve@mitre.org""}]",False
"506938","CVE-2024-33808","cve@mitre.org","2024-05-28 17:15:16.757+01","2024-05-28 18:11:47.007+01","Awaiting Analysis","A SQL injection vulnerability in /model/get_timetable.php in campcodes Complete Web-Based School Management System 1.0 allows an attacker to execute arbitrary SQL commands via the id parameter.","0.00","","0.00","","[]","[]","[{""url"": ""https://github.com/E1CHO/cve_hub/blob/main/Complete%20Web-Based%20School%20Management%20System/Complete%20Web-Based%20School%20Management%20System%20-%20vuln%2020.pdf"", ""source"": ""cve@mitre.org""}]",False
"506939","CVE-2024-33849","cve@mitre.org","2024-05-28 17:15:16.82+01","2024-05-28 18:11:47.007+01","Awaiting Analysis","ci solution CI-Out-of-Office Manager through 6.0.0.77 uses a Hard-coded Cryptographic Key.","0.00","","0.00","","[]","[]","[{""url"": ""https://www.ci-solution.com/produkte/ps-out-of-office.html"", ""source"": ""cve@mitre.org""}, {""url"": ""https://www.syss.de/pentest-blog/rechteausweitung-durch-unsichere-standardkonfiguration-im-ci-out-of-office-manager-syss-2024-013"", ""source"": ""cve@mitre.org""}]",False
"506940","CVE-2024-35324","cve@mitre.org","2024-05-28 17:15:16.893+01","2024-05-28 18:11:47.007+01","Awaiting Analysis","Douchat 4.0.5 suffers from an arbitrary file upload vulnerability via Public/Plugins/webuploader/server/preview.php.","0.00","","0.00","","[]","[]","[{""url"": ""https://github.com/w0x68y/cve-lists/blob/main/CMS/Douchat/Douchat%204.0.5%20arbitrary%20file%20upload%20vulnerability.md"", ""source"": ""cve@mitre.org""}]",False
"506941","CVE-2024-35621","cve@mitre.org","2024-05-28 17:15:16.96+01","2024-05-28 18:11:47.007+01","Awaiting Analysis","A cross-site scripting (XSS) vulnerability in the Edit function of Formwork before 1.13.0 allows attackers to execute arbitrary web scripts or HTML via a crafted payload injected into the Content field.","0.00","","0.00","","[]","[]","[{""url"": ""https://github.com/getformwork/formwork/security/advisories/GHSA-gx8m-f3mp-fg99"", ""source"": ""cve@mitre.org""}]",False
"506942","CVE-2024-36472","cve@mitre.org","2024-05-28 17:15:17.033+01","2024-05-28 18:11:47.007+01","Awaiting Analysis","In GNOME Shell through 45.7, a portal helper can be launched automatically (without user confirmation) based on network responses provided by an adversary (e.g., an adversary who controls the local Wi-Fi network), and subsequently loads untrusted JavaScript code, which may lead to resource consumption or other impacts depending on the JavaScript code's behavior.","0.00","","0.00","","[]","[]","[{""url"": ""https://gitlab.gnome.org/GNOME/gnome-shell/-/issues/7688"", ""source"": ""cve@mitre.org""}]",True
"506943","CVE-2024-26024","ics-cert@hq.dhs.gov","2024-05-28 18:15:09.807+01","2024-05-29 14:02:09.28+01","Awaiting Analysis","SUBNET Solutions Inc. has identified vulnerabilities in third-party components used in Substation Server.","8.40","CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","0.00","","[{""source"": ""ics-cert@hq.dhs.gov"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-1357""}]}]","[]","[{""url"": ""https://www.cisa.gov/news-events/ics-advisories/icsa-24-128-02"", ""source"": ""ics-cert@hq.dhs.gov""}]",True
"506944","CVE-2024-30164","cve@mitre.org","2024-05-28 18:15:10.16+01","2024-05-29 14:02:09.28+01","Awaiting Analysis","Amazon AWS Client VPN has a buffer overflow that could potentially allow a local actor to execute arbitrary commands with elevated permissions. This is resolved in 3.11.1 on Windows, 3.9.1 on macOS, and 3.12.1 on Linux. NOTE: although the macOS resolution is the same as for CVE-2024-30165, this vulnerability on macOS is not the same as CVE-2024-30165.","0.00","","0.00","","[]","[]","[{""url"": ""https://docs.aws.amazon.com/vpn/latest/clientvpn-user/client-vpn-connect-linux.html"", ""source"": ""cve@mitre.org""}, {""url"": ""https://docs.aws.amazon.com/vpn/latest/clientvpn-user/client-vpn-connect-macos.html"", ""source"": ""cve@mitre.org""}, {""url"": ""https://docs.aws.amazon.com/vpn/latest/clientvpn-user/client-vpn-connect-windows.html"", ""source"": ""cve@mitre.org""}]",False
"506945","CVE-2024-30165","cve@mitre.org","2024-05-28 18:15:10.237+01","2024-05-29 14:02:09.28+01","Awaiting Analysis","Amazon AWS Client VPN before 3.9.1 on macOS has a buffer overflow that could potentially allow a local actor to execute arbitrary commands with elevated permissions, a different vulnerability than CVE-2024-30164.","0.00","","0.00","","[]","[]","[{""url"": ""https://docs.aws.amazon.com/vpn/latest/clientvpn-user/client-vpn-connect-macos.html"", ""source"": ""cve@mitre.org""}]",False
