"id","cve_id","source_identifier","published","last_modified","vuln_status","description","cvss_score_v3","cvss_vector_v3","cvss_score_v2","cvss_vector_v2","weaknesses","configurations","references","analyzed"
"509996","CVE-2024-39292","416baaa9-dc9f-4396-8d5f-8c081fb06d67","2024-06-24 15:15:12.943+01","2024-06-24 20:26:35.967+01","Awaiting Analysis","In the Linux kernel, the following vulnerability has been resolved:

um: Add winch to winch_handlers before registering winch IRQ

Registering a winch IRQ is racy, an interrupt may occur before the winch is
added to the winch_handlers list.

If that happens, register_winch_irq() adds to that list a winch that is
scheduled to be (or has already been) freed, causing a panic later in
winch_cleanup().

Avoid the race by adding the winch to the winch_handlers list before
registering the IRQ, and rolling back if um_request_irq() fails.","0.00","","0.00","","[]","[]","[{""url"": ""https://git.kernel.org/stable/c/0c02d425a2fbe52643a5859a779db0329e7dddd4"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/31960d991e43c8d6dc07245f19fc13398e90ead2"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/351d1a64544944b44732f6a64ed65573b00b9e14"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/434a06c38ee1217a8baa0dd7c37cc85d50138fb0"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/66ea9a7c6824821476914bed21a476cd20094f33"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/73b8e21f76c7dda4905655d2e2c17dc5a73b87f1"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/a0fbbd36c156b9f7b2276871d499c9943dfe5101"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/dc1ff95602ee908fcd7d8acee7a0dadb61b1a0c0"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}]",False
"509995","CVE-2024-39291","416baaa9-dc9f-4396-8d5f-8c081fb06d67","2024-06-24 15:15:12.863+01","2024-06-24 20:26:35.967+01","Awaiting Analysis","In the Linux kernel, the following vulnerability has been resolved:

drm/amdgpu: Fix buffer size in gfx_v9_4_3_init_ cp_compute_microcode() and rlc_microcode()

The function gfx_v9_4_3_init_microcode in gfx_v9_4_3.c was generating
about potential truncation of output when using the snprintf function.
The issue was due to the size of the buffer 'ucode_prefix' being too
small to accommodate the maximum possible length of the string being
written into it.

The string being written is ""amdgpu/%s_mec.bin"" or ""amdgpu/%s_rlc.bin"",
where %s is replaced by the value of 'chip_name'. The length of this
string without the %s is 16 characters. The warning message indicated
that 'chip_name' could be up to 29 characters long, resulting in a total
of 45 characters, which exceeds the buffer size of 30 characters.

To resolve this issue, the size of the 'ucode_prefix' buffer has been
reduced from 30 to 15. This ensures that the maximum possible length of
the string being written into the buffer will not exceed its size, thus
preventing potential buffer overflow and truncation issues.

Fixes the below with gcc W=1:
drivers/gpu/drm/amd/amdgpu/gfx_v9_4_3.c: In function ‘gfx_v9_4_3_early_init’:
drivers/gpu/drm/amd/amdgpu/gfx_v9_4_3.c:379:52: warning: ‘%s’ directive output may be truncated writing up to 29 bytes into a region of size 23 [-Wformat-truncation=]
  379 |         snprintf(fw_name, sizeof(fw_name), ""amdgpu/%s_rlc.bin"", chip_name);
      |                                                    ^~
......
  439 |         r = gfx_v9_4_3_init_rlc_microcode(adev, ucode_prefix);
      |                                                 ~~~~~~~~~~~~
drivers/gpu/drm/amd/amdgpu/gfx_v9_4_3.c:379:9: note: ‘snprintf’ output between 16 and 45 bytes into a destination of size 30
  379 |         snprintf(fw_name, sizeof(fw_name), ""amdgpu/%s_rlc.bin"", chip_name);
      |         ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
drivers/gpu/drm/amd/amdgpu/gfx_v9_4_3.c:413:52: warning: ‘%s’ directive output may be truncated writing up to 29 bytes into a region of size 23 [-Wformat-truncation=]
  413 |         snprintf(fw_name, sizeof(fw_name), ""amdgpu/%s_mec.bin"", chip_name);
      |                                                    ^~
......
  443 |         r = gfx_v9_4_3_init_cp_compute_microcode(adev, ucode_prefix);
      |                                                        ~~~~~~~~~~~~
drivers/gpu/drm/amd/amdgpu/gfx_v9_4_3.c:413:9: note: ‘snprintf’ output between 16 and 45 bytes into a destination of size 30
  413 |         snprintf(fw_name, sizeof(fw_name), ""amdgpu/%s_mec.bin"", chip_name);
      |         ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~","0.00","","0.00","","[]","[]","[{""url"": ""https://git.kernel.org/stable/c/19bd9537b6bc1c882df25206c15917214d8e9460"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/acce6479e30f73ab0872e93a75aed1fb791d04ec"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/f1b6a016dfa45cedc080d36fa5d6f22237d80e8b"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}]",False
"509994","CVE-2024-38667","416baaa9-dc9f-4396-8d5f-8c081fb06d67","2024-06-24 15:15:12.79+01","2024-06-24 20:26:35.967+01","Awaiting Analysis","In the Linux kernel, the following vulnerability has been resolved:

riscv: prevent pt_regs corruption for secondary idle threads

Top of the kernel thread stack should be reserved for pt_regs. However
this is not the case for the idle threads of the secondary boot harts.
Their stacks overlap with their pt_regs, so both may get corrupted.

Similar issue has been fixed for the primary hart, see c7cdd96eca28
(""riscv: prevent stack corruption by reserving task_pt_regs(p) early"").
However that fix was not propagated to the secondary harts. The problem
has been noticed in some CPU hotplug tests with V enabled. The function
smp_callin stored several registers on stack, corrupting top of pt_regs
structure including status field. As a result, kernel attempted to save
or restore inexistent V context.","0.00","","0.00","","[]","[]","[{""url"": ""https://git.kernel.org/stable/c/0c1f28c32a194303da630fca89481334b9547b80"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/3090c06d50eaa91317f84bf3eac4c265e6cb8d44"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/a638b0461b58aa3205cd9d5f14d6f703d795b4af"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/ea22d4195cca13d5fdbc4d6555a2dfb8a7867a9e"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}]",False
"509993","CVE-2024-38664","416baaa9-dc9f-4396-8d5f-8c081fb06d67","2024-06-24 15:15:12.707+01","2024-06-24 20:26:35.967+01","Awaiting Analysis","In the Linux kernel, the following vulnerability has been resolved:

drm: zynqmp_dpsub: Always register bridge

We must always register the DRM bridge, since zynqmp_dp_hpd_work_func
calls drm_bridge_hpd_notify, which in turn expects hpd_mutex to be
initialized. We do this before zynqmp_dpsub_drm_init since that calls
drm_bridge_attach. This fixes the following lockdep warning:

[   19.217084] ------------[ cut here ]------------
[   19.227530] DEBUG_LOCKS_WARN_ON(lock->magic != lock)
[   19.227768] WARNING: CPU: 0 PID: 140 at kernel/locking/mutex.c:582 __mutex_lock+0x4bc/0x550
[   19.241696] Modules linked in:
[   19.244937] CPU: 0 PID: 140 Comm: kworker/0:4 Not tainted 6.6.20+ #96
[   19.252046] Hardware name: xlnx,zynqmp (DT)
[   19.256421] Workqueue: events zynqmp_dp_hpd_work_func
[   19.261795] pstate: 60000005 (nZCv daif -PAN -UAO -TCO -DIT -SSBS BTYPE=--)
[   19.269104] pc : __mutex_lock+0x4bc/0x550
[   19.273364] lr : __mutex_lock+0x4bc/0x550
[   19.277592] sp : ffffffc085c5bbe0
[   19.281066] x29: ffffffc085c5bbe0 x28: 0000000000000000 x27: ffffff88009417f8
[   19.288624] x26: ffffff8800941788 x25: ffffff8800020008 x24: ffffffc082aa3000
[   19.296227] x23: ffffffc080d90e3c x22: 0000000000000002 x21: 0000000000000000
[   19.303744] x20: 0000000000000000 x19: ffffff88002f5210 x18: 0000000000000000
[   19.311295] x17: 6c707369642e3030 x16: 3030613464662072 x15: 0720072007200720
[   19.318922] x14: 0000000000000000 x13: 284e4f5f4e524157 x12: 0000000000000001
[   19.326442] x11: 0001ffc085c5b940 x10: 0001ff88003f388b x9 : 0001ff88003f3888
[   19.334003] x8 : 0001ff88003f3888 x7 : 0000000000000000 x6 : 0000000000000000
[   19.341537] x5 : 0000000000000000 x4 : 0000000000001668 x3 : 0000000000000000
[   19.349054] x2 : 0000000000000000 x1 : 0000000000000000 x0 : ffffff88003f3880
[   19.356581] Call trace:
[   19.359160]  __mutex_lock+0x4bc/0x550
[   19.363032]  mutex_lock_nested+0x24/0x30
[   19.367187]  drm_bridge_hpd_notify+0x2c/0x6c
[   19.371698]  zynqmp_dp_hpd_work_func+0x44/0x54
[   19.376364]  process_one_work+0x3ac/0x988
[   19.380660]  worker_thread+0x398/0x694
[   19.384736]  kthread+0x1bc/0x1c0
[   19.388241]  ret_from_fork+0x10/0x20
[   19.392031] irq event stamp: 183
[   19.395450] hardirqs last  enabled at (183): [<ffffffc0800b9278>] finish_task_switch.isra.0+0xa8/0x2d4
[   19.405140] hardirqs last disabled at (182): [<ffffffc081ad3754>] __schedule+0x714/0xd04
[   19.413612] softirqs last  enabled at (114): [<ffffffc080133de8>] srcu_invoke_callbacks+0x158/0x23c
[   19.423128] softirqs last disabled at (110): [<ffffffc080133de8>] srcu_invoke_callbacks+0x158/0x23c
[   19.432614] ---[ end trace 0000000000000000 ]---

(cherry picked from commit 61ba791c4a7a09a370c45b70a81b8c7d4cf6b2ae)","0.00","","0.00","","[]","[]","[{""url"": ""https://git.kernel.org/stable/c/603661357056b5e5ba6d86f505fbc936eff396ba"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/6ead3eccf67bc8318b1ce95ed879b2cc05b4fce9"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/be3f3042391d061cfca2bd22630e0d101acea5fc"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}]",True
"509992","CVE-2024-38663","416baaa9-dc9f-4396-8d5f-8c081fb06d67","2024-06-24 15:15:12.63+01","2024-06-24 20:26:47.037+01","Awaiting Analysis","In the Linux kernel, the following vulnerability has been resolved:

blk-cgroup: fix list corruption from resetting io stat

Since commit 3b8cc6298724 (""blk-cgroup: Optimize blkcg_rstat_flush()""),
each iostat instance is added to blkcg percpu list, so blkcg_reset_stats()
can't reset the stat instance by memset(), otherwise the llist may be
corrupted.

Fix the issue by only resetting the counter part.","0.00","","0.00","","[]","[]","[{""url"": ""https://git.kernel.org/stable/c/6da6680632792709cecf2b006f2fe3ca7857e791"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/89bb36c72e1951843f9e04dc84412e31fcc849a9"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/d4a60298ac34f027a09f8f893fdbd9e06279bb24"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}]",False
"509991","CVE-2024-38384","416baaa9-dc9f-4396-8d5f-8c081fb06d67","2024-06-24 15:15:12.547+01","2024-06-24 20:26:47.037+01","Awaiting Analysis","In the Linux kernel, the following vulnerability has been resolved:

blk-cgroup: fix list corruption from reorder of WRITE ->lqueued

__blkcg_rstat_flush() can be run anytime, especially when blk_cgroup_bio_start
is being executed.

If WRITE of `->lqueued` is re-ordered with READ of 'bisc->lnode.next' in
the loop of __blkcg_rstat_flush(), `next_bisc` can be assigned with one
stat instance being added in blk_cgroup_bio_start(), then the local
list in __blkcg_rstat_flush() could be corrupted.

Fix the issue by adding one barrier.","0.00","","0.00","","[]","[]","[{""url"": ""https://git.kernel.org/stable/c/714e59b5456e4d6e4295a9968c564abe193f461c"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/785298ab6b802afa75089239266b6bbea590809c"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/d0aac2363549e12cc79b8e285f13d5a9f42fd08e"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}]",False
"509990","CVE-2024-37825","cve@mitre.org","2024-06-24 15:15:12.43+01","2024-06-24 20:26:47.037+01","Awaiting Analysis","An issue in EnvisionWare Computer Access & Reservation Control SelfCheck v1.0 (fixed in OneStop 3.2.0.27184 Hotfix May 2024) allows unauthenticated attackers on the same network to perform a directory traversal.","0.00","","0.00","","[]","[]","[{""url"": ""https://gist.github.com/J0rdanis99/74ae1ee2f9777cdd1c9756f958064d7c"", ""source"": ""cve@mitre.org""}, {""url"": ""https://www.envisionware.com/?lang=au"", ""source"": ""cve@mitre.org""}, {""url"": ""https://www.envisionware.com/pcres/?lang=au"", ""source"": ""cve@mitre.org""}]",False
"509989","CVE-2024-37026","416baaa9-dc9f-4396-8d5f-8c081fb06d67","2024-06-24 15:15:12.307+01","2024-06-24 20:26:47.037+01","Awaiting Analysis","In the Linux kernel, the following vulnerability has been resolved:

drm/xe: Only use reserved BCS instances for usm migrate exec queue

The GuC context scheduling queue is 2 entires deep, thus it is possible
for a migration job to be stuck behind a fault if migration exec queue
shares engines with user jobs. This can deadlock as the migrate exec
queue is required to service page faults. Avoid deadlock by only using
reserved BCS instances for usm migrate exec queue.

(cherry picked from commit 04f4a70a183a688a60fe3882d6e4236ea02cfc67)","0.00","","0.00","","[]","[]","[{""url"": ""https://git.kernel.org/stable/c/92deed4a9bfd9ef187764225bba530116c49e15c"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/c8ea2c31f5ea437199b239d76ad5db27343edb0c"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}]",False
"509988","CVE-2024-37021","416baaa9-dc9f-4396-8d5f-8c081fb06d67","2024-06-24 15:15:12.237+01","2024-06-24 20:26:47.037+01","Awaiting Analysis","In the Linux kernel, the following vulnerability has been resolved:

fpga: manager: add owner module and take its refcount

The current implementation of the fpga manager assumes that the low-level
module registers a driver for the parent device and uses its owner pointer
to take the module's refcount. This approach is problematic since it can
lead to a null pointer dereference while attempting to get the manager if
the parent device does not have a driver.

To address this problem, add a module owner pointer to the fpga_manager
struct and use it to take the module's refcount. Modify the functions for
registering the manager to take an additional owner module parameter and
rename them to avoid conflicts. Use the old function names for helper
macros that automatically set the module that registers the manager as the
owner. This ensures compatibility with existing low-level control modules
and reduces the chances of registering a manager without setting the owner.

Also, update the documentation to keep it consistent with the new interface
for registering an fpga manager.

Other changes: opportunistically move put_device() from __fpga_mgr_get() to
fpga_mgr_get() and of_fpga_mgr_get() to improve code clarity since the
manager device is taken in these functions.","0.00","","0.00","","[]","[]","[{""url"": ""https://git.kernel.org/stable/c/2da62a139a6221a345db4eb9f4f1c4b0937c89ad"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/4d4d2d4346857bf778fafaa97d6f76bb1663e3c9"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/62ac496a01c9337a11362cea427038ba621ca9eb"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}]",False
"509987","CVE-2024-36479","416baaa9-dc9f-4396-8d5f-8c081fb06d67","2024-06-24 15:15:12.157+01","2024-06-24 20:26:47.037+01","Awaiting Analysis","In the Linux kernel, the following vulnerability has been resolved:

fpga: bridge: add owner module and take its refcount

The current implementation of the fpga bridge assumes that the low-level
module registers a driver for the parent device and uses its owner pointer
to take the module's refcount. This approach is problematic since it can
lead to a null pointer dereference while attempting to get the bridge if
the parent device does not have a driver.

To address this problem, add a module owner pointer to the fpga_bridge
struct and use it to take the module's refcount. Modify the function for
registering a bridge to take an additional owner module parameter and
rename it to avoid conflicts. Use the old function name for a helper macro
that automatically sets the module that registers the bridge as the owner.
This ensures compatibility with existing low-level control modules and
reduces the chances of registering a bridge without setting the owner.

Also, update the documentation to keep it consistent with the new interface
for registering an fpga bridge.

Other changes: opportunistically move put_device() from __fpga_bridge_get()
to fpga_bridge_get() and of_fpga_bridge_get() to improve code clarity since
the bridge device is taken in these functions.","0.00","","0.00","","[]","[]","[{""url"": ""https://git.kernel.org/stable/c/1da11f822042eb6ef4b6064dc048f157a7852529"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/6896b6b2e2d9ec4e1b0acb4c1698a75a4b34d125"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/d7c4081c54a1d4068de9440957303a76f9e5c95b"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}]",False
"509986","CVE-2024-35247","416baaa9-dc9f-4396-8d5f-8c081fb06d67","2024-06-24 15:15:12.05+01","2024-06-24 20:26:47.037+01","Awaiting Analysis","In the Linux kernel, the following vulnerability has been resolved:

fpga: region: add owner module and take its refcount

The current implementation of the fpga region assumes that the low-level
module registers a driver for the parent device and uses its owner pointer
to take the module's refcount. This approach is problematic since it can
lead to a null pointer dereference while attempting to get the region
during programming if the parent device does not have a driver.

To address this problem, add a module owner pointer to the fpga_region
struct and use it to take the module's refcount. Modify the functions for
registering a region to take an additional owner module parameter and
rename them to avoid conflicts. Use the old function names for helper
macros that automatically set the module that registers the region as the
owner. This ensures compatibility with existing low-level control modules
and reduces the chances of registering a region without setting the owner.

Also, update the documentation to keep it consistent with the new interface
for registering an fpga region.","0.00","","0.00","","[]","[]","[{""url"": ""https://git.kernel.org/stable/c/2279c09c36165ccded4d506d11a7714e13b56019"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/26e6e25d742e29885cf44274fcf6b744366c4702"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/4d7d12b643c00e7eea51b49a60a2ead182633ec8"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/75a001914a8d2ccdcbe4b8cc7e94ac71d0e66093"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/9b4eee8572dcf82b2ed17d9a328c7fb87df2f0e8"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/b7c0e1ecee403a43abc89eb3e75672b01ff2ece9"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}]",False
"509985","CVE-2024-34030","416baaa9-dc9f-4396-8d5f-8c081fb06d67","2024-06-24 15:15:11.977+01","2024-06-24 20:26:47.037+01","Awaiting Analysis","In the Linux kernel, the following vulnerability has been resolved:

PCI: of_property: Return error for int_map allocation failure

Return -ENOMEM from of_pci_prop_intr_map() if kcalloc() fails to prevent a
NULL pointer dereference in this case.

[bhelgaas: commit log]","0.00","","0.00","","[]","[]","[{""url"": ""https://git.kernel.org/stable/c/598e4a37a2f8da9144ba1fab04320c32169b6d0d"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/b5f31d1470c4fdfae368feeb389768ba8d24fb34"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/e6f7d27df5d208b50cae817a91d128fb434bb12c"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}]",False
"509984","CVE-2024-34027","416baaa9-dc9f-4396-8d5f-8c081fb06d67","2024-06-24 15:15:11.887+01","2024-06-24 20:26:47.037+01","Awaiting Analysis","In the Linux kernel, the following vulnerability has been resolved:

f2fs: compress: fix to cover {reserve,release}_compress_blocks() w/ cp_rwsem lock

It needs to cover {reserve,release}_compress_blocks() w/ cp_rwsem lock
to avoid racing with checkpoint, otherwise, filesystem metadata including
blkaddr in dnode, inode fields and .total_valid_block_count may be
corrupted after SPO case.","0.00","","0.00","","[]","[]","[{""url"": ""https://git.kernel.org/stable/c/0a4ed2d97cb6d044196cc3e726b6699222b41019"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/329edb7c9e3b6ca27e6ca67ab1cdda1740fb3a2b"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/5d47d63883735718825ca2efc4fca6915469774f"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/69136304fd144144a4828c7b7b149d0f80321ba4"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/a6e1f7744e9b84f86a629a76024bba8468aa153b"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/b5bac43875aa27ec032dbbb86173baae6dce6182"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}]",False
"509983","CVE-2024-33847","416baaa9-dc9f-4396-8d5f-8c081fb06d67","2024-06-24 15:15:11.803+01","2024-06-24 20:26:47.037+01","Awaiting Analysis","In the Linux kernel, the following vulnerability has been resolved:

f2fs: compress: don't allow unaligned truncation on released compress inode

f2fs image may be corrupted after below testcase:
- mkfs.f2fs -O extra_attr,compression -f /dev/vdb
- mount /dev/vdb /mnt/f2fs
- touch /mnt/f2fs/file
- f2fs_io setflags compression /mnt/f2fs/file
- dd if=/dev/zero of=/mnt/f2fs/file bs=4k count=4
- f2fs_io release_cblocks /mnt/f2fs/file
- truncate -s 8192 /mnt/f2fs/file
- umount /mnt/f2fs
- fsck.f2fs /dev/vdb

[ASSERT] (fsck_chk_inode_blk:1256)  --> ino: 0x5 has i_blocks: 0x00000002, but has 0x3 blocks
[FSCK] valid_block_count matching with CP             [Fail] [0x4, 0x5]
[FSCK] other corrupted bugs                           [Fail]

The reason is: partial truncation assume compressed inode has reserved
blocks, after partial truncation, valid block count may change w/o
.i_blocks and .total_valid_block_count update, result in corruption.

This patch only allow cluster size aligned truncation on released
compress inode for fixing.","0.00","","0.00","","[]","[]","[{""url"": ""https://git.kernel.org/stable/c/29ed2b5dd521ce7c5d8466cd70bf0cc9d07afeee"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/3ccf5210dc941a7aa0180596ac021568be4d35ec"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/5268241b41b1c5d0acca75e9b97d4fd719251c8c"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/8acae047215024d1ac499b3c8337ef1b952f160b"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/9f9341064a9b5246a32a7fe56b9f80c6f7f3c62d"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}, {""url"": ""https://git.kernel.org/stable/c/b8962cf98595d1ec62f40f23667de830567ec8bc"", ""source"": ""416baaa9-dc9f-4396-8d5f-8c081fb06d67""}]",False
"509982","CVE-2024-33278","cve@mitre.org","2024-06-24 15:15:11.687+01","2024-06-24 20:26:47.037+01","Awaiting Analysis","Buffer Overflow vulnerability in ASUS router RT-AX88U with firmware versions v3.0.0.4.388_24198 allows a remote attacker to execute arbitrary code via the connection_state_machine due to improper length validation for the cookie field.","0.00","","0.00","","[]","[]","[{""url"": ""https://gist.github.com/viktoredstrom/cd2580fb0e93e47133b2998553b0a52f"", ""source"": ""cve@mitre.org""}, {""url"": ""https://www.asus.com/content/asus-product-security-advisory/"", ""source"": ""cve@mitre.org""}]",False
